"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3 Wealth Distribution.nlogo"
"experiment"
"02/27/2024 11:17:25:533 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-initial-vision","initial-population","[step]","Gini-index-reserve","survival-ratio"
"35","4","340","1040","60.788100270048034","0.8558823529411764"
"31","4","310","1740","47.674132774091525","0.7677419354838709"
"32","4","310","1300","51.828503318687446","0.8193548387096774"
"36","4","340","620","58.49902902146939","0.9029411764705882"
"37","4","370","480","65.50128581447908","0.8891891891891892"
"35","4","340","1060","56.564480777205056","0.8558823529411764"
"33","4","340","1040","59.440813909673274","0.8705882352941177"
"34","4","340","940","61.714055793991434","0.8823529411764706"
"31","4","310","1760","46.2936650082919","0.7677419354838709"
"32","4","310","1320","49.109306724059174","0.8161290322580645"
"36","4","340","640","63.46390295921087","0.9029411764705882"
"37","4","370","500","67.62229628621958","0.8864864864864865"
"38","4","370","160","84.22462413764673","0.9567567567567568"
"33","4","340","1060","57.55389103524402","0.8676470588235294"
"35","4","340","1080","55.818418314255865","0.8558823529411764"
"31","4","310","1780","43.32306486994672","0.7677419354838709"
"34","4","340","960","60.0281635245547","0.8823529411764706"
"32","4","310","1340","51.26914983879176","0.8129032258064516"
"36","4","340","660","67.1702513328256","0.9"
"37","4","370","520","67.24403094756103","0.8837837837837837"
"31","4","310","1800","46.67587199790593","0.7677419354838709"
"35","4","340","1100","55.57245281051203","0.85"
"33","4","340","1080","62.300807499011796","0.8676470588235294"
"34","4","340","980","58.26233183856502","0.8764705882352941"
"32","4","310","1360","46.677762126408616","0.8129032258064516"
"36","4","340","680","63.4974792888941","0.8970588235294118"
"31","4","310","1820","45.359260141067246","0.7677419354838709"
"37","4","370","540","64.56273824650569","0.8837837837837837"
"35","4","340","1120","60.80472524772747","0.8470588235294118"
"33","4","340","1100","56.21352968246659","0.8647058823529412"
"34","4","340","1000","60.68893403092391","0.8764705882352941"
"32","4","310","1380","50.386671650037385","0.8064516129032258"
"38","4","370","180","75.16890357566513","0.9513513513513514"
"36","4","340","700","61.28823636473943","0.8941176470588236"
"31","4","310","1840","48.354437348601685","0.7677419354838709"
"35","4","340","1140","63.308948795661195","0.8441176470588235"
"37","4","370","560","65.7898991257566","0.8810810810810811"
"32","4","310","1400","51.21326601098648","0.7935483870967742"
"33","4","340","1120","57.73102358518173","0.861764705882353"
"34","4","340","1020","60.882528307295445","0.8735294117647059"
"31","4","310","1860","45.65530755945263","0.7645161290322581"
"36","4","340","720","61.78156270597398","0.8911764705882353"
"35","4","340","1160","57.30422580130763","0.8441176470588235"
"32","4","310","1420","50.34102983244788","0.7935483870967742"
"33","4","340","1140","58.70291235292307","0.8529411764705882"
"34","4","340","1040","61.391442521595955","0.8735294117647059"
"37","4","370","580","70.171502796627","0.8810810810810811"
"36","4","340","740","64.28713321394132","0.888235294117647"
"38","4","370","200","60.86565811094109","0.9486486486486486"
"32","4","310","1440","49.00072363886972","0.7935483870967742"
"35","4","340","1180","56.3887426130712","0.8441176470588235"
"31","4","310","1880","43.180333998005985","0.7612903225806451"
"33","4","340","1160","55.26727428757435","0.85"
"34","4","340","1060","61.711731726955485","0.8705882352941177"
"37","4","370","600","66.2652152467597","0.8756756756756757"
"35","4","340","1200","59.179140263743804","0.8411764705882353"
"36","4","340","760","61.836652345564296","0.8852941176470588"
"34","4","340","1080","56.91032798325191","0.8647058823529412"
"32","4","310","1460","47.770458484323285","0.7935483870967742"
"33","4","340","1180","57.041113515410274","0.8470588235294118"
"31","4","310","1900","47.931056239555254","0.7612903225806451"
"35","4","340","1220","62.43556536198514","0.8411764705882353"
"38","4","370","220","61.308493409510085","0.9432432432432433"
"37","4","370","620","65.31188227542279","0.8756756756756757"
"32","4","310","1480","49.35068308315063","0.7903225806451613"
"34","4","340","1100","59.657331960136865","0.8647058823529412"
"36","4","340","780","60.14252619795394","0.8823529411764706"
"31","4","310","1920","46.96695431132517","0.7612903225806451"
"33","4","340","1200","56.5841779116233","0.8470588235294118"
"31","4","310","1940","47.36325947603122","0.7612903225806451"
"35","4","340","1240","56.03970675217133","0.8352941176470589"
"37","4","370","640","66.53303481149787","0.8729729729729729"
"36","4","340","800","61.742191757249","0.8794117647058823"
"32","4","310","1500","45.72002322655571","0.7903225806451613"
"34","4","340","1120","58.653052064631964","0.861764705882353"
"38","4","370","240","76.32846893455023","0.9432432432432433"
"33","4","340","1220","60.3038124102728","0.8382352941176471"
"31","4","310","1960","43.34856924964355","0.7612903225806451"
"35","4","340","1260","51.880569821823066","0.8352941176470589"
"33","4","340","1240","55.52884736378502","0.8352941176470589"
"32","4","310","1520","45.20709576138149","0.7903225806451613"
"36","4","340","820","61.37001373505947","0.8764705882352941"
"37","4","370","660","65.01435897435888","0.8675675675675676"
"34","4","340","1140","58.87530499743957","0.8588235294117647"
"31","4","310","1980","42.4098258526267","0.7612903225806451"
"36","4","340","840","63.574756459127485","0.8705882352941177"
"35","4","340","1280","54.40584307178618","0.8323529411764706"
"32","4","310","1540","47.24647041153498","0.7903225806451613"
"38","4","370","260","79.79524868382332","0.9405405405405406"
"33","4","340","1260","56.989887146416336","0.8323529411764706"
"31","4","310","2000","50.26528835319426","0.7612903225806451"
"37","4","370","680","62.39801983111186","0.8648648648648649"
"34","4","340","1160","59.036316141569124","0.8558823529411764"
"39","4","370","0","41.91853323699422","1"
"33","4","340","1280","56.603323964316296","0.8294117647058824"
"32","4","310","1560","48.85583812540362","0.7903225806451613"
"36","4","340","860","58.81993545109529","0.8705882352941177"
"35","4","340","1300","60.03652775980311","0.8323529411764706"
"37","4","370","700","61.47339452047312","0.8648648648648649"
"33","4","340","1300","55.433469805527146","0.8235294117647058"
"39","4","370","20","45.34934029558486","0.981081081081081"
"34","4","340","1180","58.65306929488352","0.8529411764705882"
"38","4","370","280","61.85687432867888","0.9324324324324325"
"32","4","310","1580","47.74411960765643","0.7903225806451613"
"35","4","340","1320","56.114832535885","0.8323529411764706"
"36","4","340","880","59.897004761043824","0.8676470588235294"
"37","4","370","720","64.31473715740604","0.8594594594594595"
"33","4","340","1320","56.003485434233355","0.8176470588235294"
"34","4","340","1200","57.99739859039898","0.85"
"39","4","370","40","49.56633588609642","0.9783783783783784"
"32","4","310","1600","46.011247643196164","0.7870967741935484"
"38","4","370","300","61.014795567262276","0.9297297297297298"
"35","4","340","1340","54.133997333115445","0.8323529411764706"
"36","4","340","900","57.04936974789923","0.8588235294117647"
"37","4","370","740","63.903756251359","0.8594594594594595"
"33","4","340","1340","57.02148567140917","0.8176470588235294"
"34","4","340","1220","57.65944950911639","0.8441176470588235"
"39","4","370","60","52.08318432566107","0.9783783783783784"
"32","4","310","1620","46.79457188623931","0.7838709677419354"
"35","4","340","1360","58.596658218895534","0.8294117647058824"
"36","4","340","920","58.298340102419225","0.8588235294117647"
"37","4","370","760","65.11317078601647","0.8594594594594595"
"38","4","370","320","74.1334643949321","0.9243243243243243"
"33","4","340","1360","56.481321199007205","0.8147058823529412"
"32","4","310","1640","49.42141105563271","0.7806451612903226"
"34","4","340","1240","59.11513189525303","0.8382352941176471"
"39","4","370","80","88.94349828491927","0.9675675675675676"
"35","4","340","1380","59.124078509440444","0.8264705882352941"
"33","4","340","1380","54.196935439518484","0.8117647058823529"
"36","4","340","940","55.65492917523423","0.8588235294117647"
"37","4","370","780","64.51406043970827","0.8567567567567568"
"34","4","340","1260","54.629902488541646","0.8352941176470589"
"32","4","310","1660","50.66870806918199","0.7806451612903226"
"33","4","340","1400","53.871229278014304","0.8117647058823529"
"35","4","340","1400","53.3602336928608","0.8176470588235294"
"37","4","370","800","66.08260490779736","0.8540540540540541"
"38","4","370","340","76.31342693296425","0.9216216216216216"
"39","4","370","100","73.35696355522494","0.9594594594594594"
"36","4","340","960","59.07308671992593","0.8588235294117647"
"32","4","310","1680","50.32357257431482","0.7774193548387097"
"34","4","340","1280","57.908302905222875","0.8323529411764706"
"33","4","340","1420","57.23851784080513","0.8117647058823529"
"35","4","340","1420","51.499114368605895","0.8176470588235294"
"39","4","370","120","57.9590382001677","0.9567567567567568"
"37","4","370","820","64.02990047598445","0.8540540540540541"
"32","4","310","1700","48.18845732132772","0.7709677419354839"
"34","4","340","1300","56.23523447401753","0.8323529411764706"
"38","4","370","360","68.08656185663484","0.918918918918919"
"33","4","340","1440","55.43980570771419","0.8058823529411765"
"36","4","340","980","57.66136557025898","0.8558823529411764"
"35","4","340","1440","52.63090741328106","0.8117647058823529"
"32","4","310","1720","49.1648527417504","0.7709677419354839"
"37","4","370","840","65.62157800358635","0.845945945945946"
"39","4","370","140","65.4348351319635","0.9567567567567568"
"33","4","340","1460","54.57978479853481","0.8058823529411765"
"36","4","340","1000","59.250872817954985","0.8558823529411764"
"34","4","340","1320","56.70995009829124","0.8294117647058824"
"32","4","310","1740","49.055204821005844","0.7709677419354839"
"37","4","370","860","63.12994709307485","0.8378378378378378"
"35","4","340","1460","57.133959152606856","0.8117647058823529"
"38","4","370","380","65.61197324047933","0.9135135135135135"
"33","4","340","1480","55.88134049436214","0.8029411764705883"
"34","4","340","1340","56.430185001757366","0.8294117647058824"
"32","4","310","1760","46.858937127922175","0.7677419354838709"
"36","4","340","1020","58.394100403077914","0.8558823529411764"
"39","4","370","160","83.75820658715398","0.9567567567567568"
"37","4","370","880","61.63948832690551","0.8378378378378378"
"35","4","340","1480","53.64411999881539","0.8088235294117647"
"36","4","340","1040","57.2221361575078","0.8529411764705882"
"33","4","340","1500","55.52545471739738","0.8029411764705883"
"38","4","370","400","67.9836124073565","0.9108108108108108"
"32","4","310","1780","45.78193548387098","0.7677419354838709"
"37","4","370","900","61.67535361939857","0.8297297297297297"
"34","4","340","1360","57.83160697565548","0.8294117647058824"
"33","4","340","1520","56.52938486165094","0.8029411764705883"
"39","4","370","180","74.07425215509838","0.9486486486486486"
"35","4","340","1500","54.913472688888156","0.8088235294117647"
"32","4","310","1800","45.42984192930636","0.7645161290322581"
"36","4","340","1060","59.1752983834416","0.8529411764705882"
"37","4","370","920","64.42511785673221","0.8216216216216217"
"33","4","340","1540","52.28200155159031","0.8029411764705883"
"38","4","370","420","72.29782878976262","0.9027027027027027"
"34","4","340","1380","56.486812978306205","0.8264705882352941"
"39","4","370","200","63.167663529480734","0.9405405405405406"
"32","4","310","1820","43.59226161567104","0.7645161290322581"
"36","4","340","1080","58.025196612220206","0.8470588235294118"
"35","4","340","1520","55.10692757534862","0.8058823529411765"
"37","4","370","940","65.07939563644845","0.8189189189189189"
"36","4","340","1100","60.067585764668166","0.8441176470588235"
"39","4","370","220","64.97519474712297","0.9324324324324325"
"33","4","340","1560","53.627698755397425","0.8029411764705883"
"32","4","310","1840","47.62433058329712","0.7612903225806451"
"35","4","340","1540","55.00437454279444","0.8058823529411765"
"34","4","340","1400","53.420505176779834","0.8235294117647058"
"35","4","340","1560","53.757902782023805","0.8058823529411765"
"38","4","370","440","66.70266032226668","0.9"
"37","4","370","960","64.3703945967325","0.8108108108108109"
"32","4","310","1860","44.83322235785893","0.7612903225806451"
"33","4","340","1580","55.55152524993595","0.8"
"36","4","340","1120","56.43609070381327","0.8382352941176471"
"34","4","340","1420","52.714082587831015","0.8205882352941176"
"39","4","370","240","72.36488360213094","0.9324324324324325"
"32","4","310","1880","43.15655661628214","0.7612903225806451"
"37","4","370","980","61.160164212910544","0.8108108108108109"
"35","4","340","1580","53.280939045462674","0.8058823529411765"
"34","4","340","1440","55.89686949248735","0.8176470588235294"
"38","4","370","460","67.52710537161701","0.9"
"36","4","340","1140","52.40247293379873","0.8352941176470589"
"33","4","340","1600","53.66640040096482","0.8"
"39","4","370","260","71.0664878860737","0.9324324324324325"
"37","4","370","1000","61.55096850510125","0.8081081081081081"
"32","4","310","1900","45.66577705451581","0.7580645161290323"
"34","4","340","1460","56.94803924519218","0.8176470588235294"
"35","4","340","1600","54.5738183665048","0.7970588235294118"
"36","4","340","1160","57.87156311711986","0.8294117647058824"
"33","4","340","1620","55.75054607616579","0.7970588235294118"
"32","4","310","1920","48.813501144164775","0.7580645161290323"
"39","4","370","280","63.80059903488822","0.9324324324324325"
"37","4","370","1020","61.63097645099903","0.8027027027027027"
